"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","weight","age","empl"
"203475","2","June","English","2","39","2","Male","1","2","2","6","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","3","2","2","2","3","1","1","9","1","2","2","1","2","1",6.19354838709677,51,"Employed"
"203475","2","June","English","2","39","2","Male","1","2","2","6","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","3","2","2","2","3","1","1","9","1","2","2","1","2","1",6.19354838709677,51,"Employed"
"203475","2","June","English","2","39","2","Male","1","2","2","6","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","3","2","2","2","3","1","1","9","1","2","2","1","2","1",6.19354838709677,51,"Employed"
"203475","2","June","English","2","39","2","Male","1","2","2","6","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","3","2","2","2","3","1","1","9","1","2","2","1","2","1",6.19354838709677,51,"Employed"
"203475","2","June","English","2","39","2","Male","1","2","2","6","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","3","2","2","2","3","1","1","9","1","2","2","1","2","1",6.19354838709677,51,"Employed"
"203476","2","June","English","2","38","2","Male","1","1","1","1","2","1","1","1","1","2","2","2","2","3","1","3","3","3","3","1","1","2","3","2","2","2","3","1","2","2","2","2","1","1","2","1",1.38709677419355,69,"Employed"
"203481","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","3","1","9","2","2","3","2","2","2","4","1","2","2","3","2","1","2","2","3",5.19354838709677,40,"Employed"
"203481","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","3","1","9","2","2","3","2","2","2","4","1","2","2","3","2","1","2","2","3",5.19354838709677,40,"Employed"
"203481","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","3","1","9","2","2","3","2","2","2","4","1","2","2","3","2","1","2","2","3",5.19354838709677,40,"Employed"
"203481","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","3","1","9","2","2","3","2","2","2","4","1","2","2","3","2","1","2","2","3",5.19354838709677,40,"Employed"
"203481","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","3","1","9","2","2","3","2","2","2","4","1","2","2","3","2","1","2","2","3",5.19354838709677,40,"Employed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203489","2","June","English","3","28","2","Female","2","4","2","6","1","1","2","2","2","2","2","1","1","1","3","3","2","3","3","1","2","2","3","2","2","2","3","2","1","2","1","1","2","2","2","1",5.61290322580645,52,"Unemployed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203498","2","June","English","4"," 8","2","Female","3","4","1","2","1","1","1","1","1","1","2","1","2","2","2","3","2","2","2","1","2","2","2","1","2","2","9","1","2","1","1","2","9","9","1","4",5.67741935483871,25,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203508","2","June","English","4","49","2","Female","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",6.32258064516129,38,"Employed"
"203515","2","June","English","3","48","2","Male","3","3","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","3","2","2","2","4","6","3","2","1","2","2","2","1","4",2.25806451612903,18,"Employed"
"203515","2","June","English","3","48","2","Male","3","3","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","3","2","2","2","4","6","3","2","1","2","2","2","1","4",2.25806451612903,18,"Employed"
"203518","2","June","English","3","54","1","Male","1","3","1","2","2","1","2","1","1","2","2","1","2","3","1","3","2","1","3","1","1","2","3","2","2","2","1","1","2","1","1","1","2","2","2","1",4.54838709677419,46,"Unemployed"
"203518","2","June","English","3","54","1","Male","1","3","1","2","2","1","2","1","1","2","2","1","2","3","1","3","2","1","3","1","1","2","3","2","2","2","1","1","2","1","1","1","2","2","2","1",4.54838709677419,46,"Unemployed"
"203518","2","June","English","3","54","1","Male","1","3","1","2","2","1","2","1","1","2","2","1","2","3","1","3","2","1","3","1","1","2","3","2","2","2","1","1","2","1","1","1","2","2","2","1",4.54838709677419,46,"Unemployed"
"203518","2","June","English","3","54","1","Male","1","3","1","2","2","1","2","1","1","2","2","1","2","3","1","3","2","1","3","1","1","2","3","2","2","2","1","1","2","1","1","1","2","2","2","1",4.54838709677419,46,"Unemployed"
"203518","2","June","English","3","54","1","Male","1","3","1","2","2","1","2","1","1","2","2","1","2","3","1","3","2","1","3","1","1","2","3","2","2","2","1","1","2","1","1","1","2","2","2","1",4.54838709677419,46,"Unemployed"
"203524","2","June","English","3","48","2","Male","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","1","2","1","3","1","2","2","4","1","3","1","2","2","1","2","1","3",2.45161290322581,40,"Employed"
"203524","2","June","English","3","48","2","Male","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","1","2","1","3","1","2","2","4","1","3","1","2","2","1","2","1","3",2.45161290322581,40,"Employed"
"203529","2","June","English","1","34","2","Female","1","2","1","1","2","1","1","1","1","2","2","9","2","9","9","9","9","9","3","1","2","2","3","1","2","2","3","1","2","2","3","2","1","1","2","1",1.90322580645161,66,"Employed"
"203529","2","June","English","1","34","2","Female","1","2","1","1","2","1","1","1","1","2","2","9","2","9","9","9","9","9","3","1","2","2","3","1","2","2","3","1","2","2","3","2","1","1","2","1",1.90322580645161,66,"Employed"
"203531","2","June","English","3","22","1","Male","2","3","1","2","1","1","1","1","1","1","2","2","2","2","2","2","3","2","2","9","1","2","3","2","2","2","3","1","4","1","3","2","9","9","2","2",2.19354838709677,53,"Employed"
"203531","2","June","English","3","22","1","Male","2","3","1","2","1","1","1","1","1","1","2","2","2","2","2","2","3","2","2","9","1","2","3","2","2","2","3","1","4","1","3","2","9","9","2","2",2.19354838709677,53,"Employed"
"203543","2","June","English","1","25","2","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","1","2","3","1","2","1","2","2","2","2","2","1",3.48387096774194,37,"Employed"
"203543","2","June","English","1","25","2","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","1","2","3","1","2","1","2","2","2","2","2","1",3.48387096774194,37,"Employed"
"203543","2","June","English","1","25","2","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","1","2","3","1","2","1","2","2","2","2","2","1",3.48387096774194,37,"Employed"
"203553","2","July","English","4","53","2","Female","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","3","1","3","2","2","2","1","1","1","2","2","1","6","3","2","1","2","2","3","2","1",3.61290322580645,19,"Employed"
"203553","2","July","English","4","53","2","Female","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","3","1","3","2","2","2","1","1","1","2","2","1","6","3","2","1","2","2","3","2","1",3.61290322580645,19,"Employed"
"203553","2","July","English","4","53","2","Female","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","3","1","3","2","2","2","1","1","1","2","2","1","6","3","2","1","2","2","3","2","1",3.61290322580645,19,"Employed"
"203553","2","July","English","4","53","2","Female","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","3","1","3","2","2","2","1","1","1","2","2","1","6","3","2","1","2","2","3","2","1",3.61290322580645,19,"Employed"
"203560","2","June","English","4"," 6","1","Male","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","6","1","2","1","2","2","3","1","4",3.25806451612903,21,"Employed"
"203560","2","June","English","4"," 6","1","Male","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","6","1","2","1","2","2","3","1","4",3.25806451612903,21,"Employed"
"203560","2","June","English","4"," 6","1","Male","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","6","1","2","1","2","2","3","1","4",3.25806451612903,21,"Employed"
"203565","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","2","3","9","2","3","3","2","2","2","3","1","2","1","2","2","2","1","3","2","2","3","2","2",1.93548387096774,46,"Employed"
"203565","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","2","3","9","2","3","3","2","2","2","3","1","2","1","2","2","2","1","3","2","2","3","2","2",1.93548387096774,46,"Employed"
"203570","2","June","English","3","47","1","Female","1","2","1","2","1","1","1","2","1","1","1","1","2","2","1","1","2","9","9","9","2","2","3","1","2","2","2","1","2","1","2","2","2","3","2","1",2.70967741935484,34,"Employed"
"203570","2","June","English","3","47","1","Female","1","2","1","2","1","1","1","2","1","1","1","1","2","2","1","1","2","9","9","9","2","2","3","1","2","2","2","1","2","1","2","2","2","3","2","1",2.70967741935484,34,"Employed"
"203570","2","June","English","3","47","1","Female","1","2","1","2","1","1","1","2","1","1","1","1","2","2","1","1","2","9","9","9","2","2","3","1","2","2","2","1","2","1","2","2","2","3","2","1",2.70967741935484,34,"Employed"
"203576","2","June","English","4","41","2","Male","2","3","1","2","1","1","1","1","1","1","2","2","1","3","1","3","3","3","3","1","2","1","3","2","2","2","2","1","3","2","1","2","1","2","2","1",3.90322580645161,54,"Employed"
"203576","2","June","English","4","41","2","Male","2","3","1","2","1","1","1","1","1","1","2","2","1","3","1","3","3","3","3","1","2","1","3","2","2","2","2","1","3","2","1","2","1","2","2","1",3.90322580645161,54,"Employed"
"203576","2","June","English","4","41","2","Male","2","3","1","2","1","1","1","1","1","1","2","2","1","3","1","3","3","3","3","1","2","1","3","2","2","2","2","1","3","2","1","2","1","2","2","1",3.90322580645161,54,"Employed"
"203576","2","June","English","4","41","2","Male","2","3","1","2","1","1","1","1","1","1","2","2","1","3","1","3","3","3","3","1","2","1","3","2","2","2","2","1","3","2","1","2","1","2","2","1",3.90322580645161,54,"Employed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203579","2","June","English","3","13","2","Female","1","2","1","5","1","1","1","1","1","1","2","1","2","9","3","3","9","9","3","1","1","2","1","1","1","1","2","6","1","1","1","2","1","3","2","2",5.67741935483871,20,"Unemployed"
"203585","2","June","English","3","48","1","Male","3","3","1","1","1","1","1","1","1","1","1","1","1","2","2","3","3","3","3","2","2","1","3","1","2","2","2","1","2","2","1","2","9","3","1","1",2.90322580645161,34,"Employed"
"203585","2","June","English","3","48","1","Male","3","3","1","1","1","1","1","1","1","1","1","1","1","2","2","3","3","3","3","2","2","1","3","1","2","2","2","1","2","2","1","2","9","3","1","1",2.90322580645161,34,"Employed"
"203585","2","June","English","3","48","1","Male","3","3","1","1","1","1","1","1","1","1","1","1","1","2","2","3","3","3","3","2","2","1","3","1","2","2","2","1","2","2","1","2","9","3","1","1",2.90322580645161,34,"Employed"
"203590","2","June","Spanish","3","24","2","Female","2","3","2","6","2","1","9","1","2","2","2","2","2","3","1","9","1","2","9","2","1","2","3","9","2","2","4","6","1","2","1","2","1","2","1","1",1.45161290322581,72,"Employed"
"203598","2","July","English","3","45","1","Female","1","2","1","5","2","1","1","2","1","2","1","9","2","9","9","9","9","9","9","9","9","2","3","2","2","9","2","9","9","9","3","2","9","9","2","4",2.67741935483871,58,"Unemployed"
"203598","2","July","English","3","45","1","Female","1","2","1","5","2","1","1","2","1","2","1","9","2","9","9","9","9","9","9","9","9","2","3","2","2","9","2","9","9","9","3","2","9","9","2","4",2.67741935483871,58,"Unemployed"
"203598","2","July","English","3","45","1","Female","1","2","1","5","2","1","1","2","1","2","1","9","2","9","9","9","9","9","9","9","9","2","3","2","2","9","2","9","9","9","3","2","9","9","2","4",2.67741935483871,58,"Unemployed"
"203608","2","June","English","4"," 6","2","Female","2","2","1","2","1","1","1","1","1","1","2","1","1","3","1","9","9","3","3","2","1","8","3","1","1","8","3","1","2","1","2","2","1","3","9","3",2.87096774193548,50,"Employed"
"203608","2","June","English","4"," 6","2","Female","2","2","1","2","1","1","1","1","1","1","2","1","1","3","1","9","9","3","3","2","1","8","3","1","1","8","3","1","2","1","2","2","1","3","9","3",2.87096774193548,50,"Employed"
"203608","2","June","English","4"," 6","2","Female","2","2","1","2","1","1","1","1","1","1","2","1","1","3","1","9","9","3","3","2","1","8","3","1","1","8","3","1","2","1","2","2","1","3","9","3",2.87096774193548,50,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203621","2","June","English","2","27","2","Male","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","2","1","1","2","1",6.41935483870968,44,"Employed"
"203629","2","June","English","1","42","2","Male","3","3","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","2","3","1","2","2","3","1","2","2","3","6","1","2","1","2","2","2","1","4",3.32258064516129,24,"Employed"
"203629","2","June","English","1","42","2","Male","3","3","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","2","3","1","2","2","3","1","2","2","3","6","1","2","1","2","2","2","1","4",3.32258064516129,24,"Employed"
"203629","2","June","English","1","42","2","Male","3","3","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","2","3","1","2","2","3","1","2","2","3","6","1","2","1","2","2","2","1","4",3.32258064516129,24,"Employed"
"203634","2","July","English","3","24","2","Male","3","3","2","6","2","1","1","2","2","2","1","2","2","9","9","9","9","9","9","1","9","2","3","2","2","2","2","2","1","2","1","1","2","2","2","2",4.06451612903226,57,"Unemployed"
"203634","2","July","English","3","24","2","Male","3","3","2","6","2","1","1","2","2","2","1","2","2","9","9","9","9","9","9","1","9","2","3","2","2","2","2","2","1","2","1","1","2","2","2","2",4.06451612903226,57,"Unemployed"
"203634","2","July","English","3","24","2","Male","3","3","2","6","2","1","1","2","2","2","1","2","2","9","9","9","9","9","9","1","9","2","3","2","2","2","2","2","1","2","1","1","2","2","2","2",4.06451612903226,57,"Unemployed"
"203634","2","July","English","3","24","2","Male","3","3","2","6","2","1","1","2","2","2","1","2","2","9","9","9","9","9","9","1","9","2","3","2","2","2","2","2","1","2","1","1","2","2","2","2",4.06451612903226,57,"Unemployed"
"203635","2","June","English","3","48","2","Female","4","3","1","2","1","1","1","2","1","1","1","1","1","3","2","1","3","3","2","1","2","2","3","1","2","2","3","1","2","1","3","2","1","2","2","1",3.51612903225806,31,"Employed"
"203635","2","June","English","3","48","2","Female","4","3","1","2","1","1","1","2","1","1","1","1","1","3","2","1","3","3","2","1","2","2","3","1","2","2","3","1","2","1","3","2","1","2","2","1",3.51612903225806,31,"Employed"
"203635","2","June","English","3","48","2","Female","4","3","1","2","1","1","1","2","1","1","1","1","1","3","2","1","3","3","2","1","2","2","3","1","2","2","3","1","2","1","3","2","1","2","2","1",3.51612903225806,31,"Employed"
"203635","2","June","English","3","48","2","Female","4","3","1","2","1","1","1","2","1","1","1","1","1","3","2","1","3","3","2","1","2","2","3","1","2","2","3","1","2","1","3","2","1","2","2","1",3.51612903225806,31,"Employed"
"203637","2","June","English","2","39","1","Female","1","3","1","2","1","1","2","1","1","2","2","1","2","1","2","3","3","3","3","1","1","2","2","2","2","2","2","1","3","2","1","2","2","2","2","1",2.16129032258065,62,"Employed"
"203637","2","June","English","2","39","1","Female","1","3","1","2","1","1","2","1","1","2","2","1","2","1","2","3","3","3","3","1","1","2","2","2","2","2","2","1","3","2","1","2","2","2","2","1",2.16129032258065,62,"Employed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203644","2","June","English","3","51","1","Female","3","2","1","2","1","1","1","1","1","1","1","1","1","1","9","2","1","2","2","2","2","2","3","1","2","2","2","6","3","1","1","2","9","9","2","1",5.83870967741936,28,"Unemployed"
"203650","2","June","English","2","39","1","Female","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","3","1","2","2","2","1","3","1","1","2","2","2","2","2",3.70967741935484,36,"Employed"
"203650","2","June","English","2","39","1","Female","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","3","1","2","2","2","1","3","1","1","2","2","2","2","2",3.70967741935484,36,"Employed"
"203650","2","June","English","2","39","1","Female","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","3","1","2","2","2","1","3","1","1","2","2","2","2","2",3.70967741935484,36,"Employed"
"203650","2","June","English","2","39","1","Female","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","3","1","2","2","2","1","3","1","1","2","2","2","2","2",3.70967741935484,36,"Employed"
"203653","2","June","English","3","51","1","Male","1","3","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","9","2","2","2","3","1","2","2","2","1","2","2","3","2","9","2","2","1",4.16129032258065,36,"Employed"
"203653","2","June","English","3","51","1","Male","1","3","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","9","2","2","2","3","1","2","2","2","1","2","2","3","2","9","2","2","1",4.16129032258065,36,"Employed"
"203653","2","June","English","3","51","1","Male","1","3","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","9","2","2","2","3","1","2","2","2","1","2","2","3","2","9","2","2","1",4.16129032258065,36,"Employed"
"203653","2","June","English","3","51","1","Male","1","3","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","9","2","2","2","3","1","2","2","2","1","2","2","3","2","9","2","2","1",4.16129032258065,36,"Employed"
"203659","2","June","English","1","34","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","9","1","1","1","1","9","2","1","2","1","2","2","2","9","6","1","2","3","2","2","3","1","4",3,19,"Unemployed"
"203659","2","June","English","1","34","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","9","1","1","1","1","9","2","1","2","1","2","2","2","9","6","1","2","3","2","2","3","1","4",3,19,"Unemployed"
"203659","2","June","English","1","34","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","9","1","1","1","1","9","2","1","2","1","2","2","2","9","6","1","2","3","2","2","3","1","4",3,19,"Unemployed"
"203666","2","July","English","4","53","2","Female","1","2","1","1","1","1","1","1","1","1","1","1","2","9","2","9","9","9","9","9","9","2","3","2","2","2","3","1","2","2","2","2","2","3","2","1",2.09677419354839,56,"Employed"
"203666","2","July","English","4","53","2","Female","1","2","1","1","1","1","1","1","1","1","1","1","2","9","2","9","9","9","9","9","9","2","3","2","2","2","3","1","2","2","2","2","2","3","2","1",2.09677419354839,56,"Employed"
"203669","2","June","English","2","29","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","1","3","3","3","1","3","2","1","2","2","3","1","1","2","2","1","4","2","2","2","1","1","2","1",1.96774193548387,52,"Employed"
"203669","2","June","English","2","29","2","Male","2","3","1","2","1","1","1","1","1","1","1","1","1","3","3","3","1","3","2","1","2","2","3","1","1","2","2","1","4","2","2","2","1","1","2","1",1.96774193548387,52,"Employed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203670","2","June","English","4"," 6","2","Female","1","2","1","3","1","1","2","1","1","2","2","1","1","9","3","3","2","3","2","1","1","1","3","2","2","2","1","6","3","2","1","1","2","2","1","1",7.16129032258065,38,"Unemployed"
"203675","2","June","English","1","44","1","Male","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","1","2","1",5.06451612903226,35,"Employed"
"203675","2","June","English","1","44","1","Male","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","1","2","1",5.06451612903226,35,"Employed"
"203675","2","June","English","1","44","1","Male","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","1","2","1",5.06451612903226,35,"Employed"
"203675","2","June","English","1","44","1","Male","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1","9","2","9","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","1","2","1",5.06451612903226,35,"Employed"
