"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","age","empl","salary"
"204457","2","June","English","4"," 6","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","2","3","2","2","2","9","1","2","2","1","2","2","2","2","6","2","2","2","2","2","3","1","4",22,"Unemployed",4
"204457","2","June","English","4"," 6","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","2","3","2","2","2","9","1","2","2","1","2","2","2","2","6","2","2","2","2","2","3","1","4",22,"Unemployed",4
"204457","2","June","English","4"," 6","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","2","3","2","2","2","9","1","2","2","1","2","2","2","2","6","2","2","2","2","2","3","1","4",22,"Unemployed",4
"204457","2","June","English","4"," 6","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","2","3","2","2","2","9","1","2","2","1","2","2","2","2","6","2","2","2","2","2","3","1","4",22,"Unemployed",4
"204457","2","June","English","4"," 6","2","Female","2","3","1","2","1","1","1","1","1","1","1","1","1","2","3","2","2","2","9","1","2","2","1","2","2","2","2","6","2","2","2","2","2","3","1","4",22,"Unemployed",4
"204471","2","June","English","2","18","2","Male","2","2","1","2","1","1","2","1","1","2","1","1","1","2","3","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","1","2","2","2","1",49,"Employed",5
"204471","2","June","English","2","18","2","Male","2","2","1","2","1","1","2","1","1","2","1","1","1","2","3","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","1","2","2","2","1",49,"Employed",5
"204471","2","June","English","2","18","2","Male","2","2","1","2","1","1","2","1","1","2","1","1","1","2","3","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","1","2","2","2","1",49,"Employed",5
"204471","2","June","English","2","18","2","Male","2","2","1","2","1","1","2","1","1","2","1","1","1","2","3","2","2","3","2","1","2","2","3","2","2","2","2","1","2","1","1","1","2","2","2","1",49,"Employed",5
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204473","2","June","English","1","34","2","Female","2","3","1","2","1","1","9","1","1","2","1","1","2","9","2","9","2","9","2","1","2","2","3","9","2","2","3","6","2","2","2","2","9","9","2","1",26,"Employed",6
"204482","2","June","English","3","13","1","Female","3","4","2","6","1","1","2","1","2","2","2","1","2","9","1","9","9","9","9","2","1","2","2","2","2","2","4","1","4","2","1","1","9","3","2","1",61,"Unemployed",1
"204482","2","June","English","3","13","1","Female","3","4","2","6","1","1","2","1","2","2","2","1","2","9","1","9","9","9","9","2","1","2","2","2","2","2","4","1","4","2","1","1","9","3","2","1",61,"Unemployed",1
"204482","2","June","English","3","13","1","Female","3","4","2","6","1","1","2","1","2","2","2","1","2","9","1","9","9","9","9","2","1","2","2","2","2","2","4","1","4","2","1","1","9","3","2","1",61,"Unemployed",1
"204482","2","June","English","3","13","1","Female","3","4","2","6","1","1","2","1","2","2","2","1","2","9","1","9","9","9","9","2","1","2","2","2","2","2","4","1","4","2","1","1","9","3","2","1",61,"Unemployed",1
"204494","2","June","English","3","51","2","Male","2","2","1","2","1","1","1","1","2","1","2","2","2","3","2","9","3","9","9","9","1","2","3","2","2","2","3","1","2","2","2","2","1","1","2","2",47,"Employed",8
"204494","2","June","English","3","51","2","Male","2","2","1","2","1","1","1","1","2","1","2","2","2","3","2","9","3","9","9","9","1","2","3","2","2","2","3","1","2","2","2","2","1","1","2","2",47,"Employed",8
"204499","2","June","English","2","26","1","Male","2","2","1","2","2","1","1","1","1","1","2","1","2","3","1","9","3","9","3","1","1","2","3","2","2","2","3","1","2","2","3","2","1","2","2","1",55,"Employed",6
"204505","2","June","English","3","48","2","Female","2","3","1","2","1","1","1","1","1","2","2","1","1","2","2","2","3","3","2","1","2","2","3","2","1","2","2","1","2","2","2","1","1","1","2","1",53,"Unemployed",6
"204505","2","June","English","3","48","2","Female","2","3","1","2","1","1","1","1","1","2","2","1","1","2","2","2","3","3","2","1","2","2","3","2","1","2","2","1","2","2","2","1","1","1","2","1",53,"Unemployed",6
"204505","2","June","English","3","48","2","Female","2","3","1","2","1","1","1","1","1","2","2","1","1","2","2","2","3","3","2","1","2","2","3","2","1","2","2","1","2","2","2","1","1","1","2","1",53,"Unemployed",6
"204508","2","June","English","3","48","1","Male","1","2","1","2","2","1","1","1","1","1","2","9","2","9","9","9","9","9","9","9","9","2","3","2","2","2","3","9","1","1","2","2","1","2","2","1",43,"Employed",10
"204508","2","June","English","3","48","1","Male","1","2","1","2","2","1","1","1","1","1","2","9","2","9","9","9","9","9","9","9","9","2","3","2","2","2","3","9","1","1","2","2","1","2","2","1",43,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204512","2","June","English","4"," 8","2","Female","2","3","1","2","2","1","1","1","1","2","9","9","2","3","1","9","9","9","9","9","1","2","3","2","2","2","3","1","3","2","2","2","9","9","2","9",44,"Employed",10
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204513","2","June","English","4","53","1","Female","4","4","1","2","1","1","1","2","1","1","1","1","1","1","3","9","2","9","1","1","2","2","3","2","2","2","9","2","2","1","1","2","9","1","2","1",31,"Employed",1
"204516","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","1","2","2","3","9","2","1","1","2","3","2","2","2","2","1","3","2","1","2","2","2","2","1",48,"Employed",7
"204516","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","1","2","2","3","9","2","1","1","2","3","2","2","2","2","1","3","2","1","2","2","2","2","1",48,"Employed",7
"204516","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","1","2","2","3","9","2","1","1","2","3","2","2","2","2","1","3","2","1","2","2","2","2","1",48,"Employed",7
"204516","2","June","English","4","53","1","Female","2","3","1","4","1","1","1","1","1","1","1","1","2","1","2","2","3","9","2","1","1","2","3","2","2","2","2","1","3","2","1","2","2","2","2","1",48,"Employed",7
"204520","2","June","English","4"," 6","2","Male","1","3","1","2","1","1","1","2","1","1","1","1","1","2","2","3","2","3","1","1","2","1","3","1","1","2","2","6","3","2","1","2","2","3","1","4",23,"Employed",2
"204520","2","June","English","4"," 6","2","Male","1","3","1","2","1","1","1","2","1","1","1","1","1","2","2","3","2","3","1","1","2","1","3","1","1","2","2","6","3","2","1","2","2","3","1","4",23,"Employed",2
"204520","2","June","English","4"," 6","2","Male","1","3","1","2","1","1","1","2","1","1","1","1","1","2","2","3","2","3","1","1","2","1","3","1","1","2","2","6","3","2","1","2","2","3","1","4",23,"Employed",2
"204520","2","June","English","4"," 6","2","Male","1","3","1","2","1","1","1","2","1","1","1","1","1","2","2","3","2","3","1","1","2","1","3","1","1","2","2","6","3","2","1","2","2","3","1","4",23,"Employed",2
"204531","2","June","English","3","28","1","Female","1","2","1","2","1","1","1","1","1","1","1","2","1","1","2","1","2","3","2","1","1","2","3","2","2","2","3","1","2","2","2","1","1","1","2","4",57,"Unemployed",4
"204531","2","June","English","3","28","1","Female","1","2","1","2","1","1","1","1","1","1","1","2","1","1","2","1","2","3","2","1","1","2","3","2","2","2","3","1","2","2","2","1","1","1","2","4",57,"Unemployed",4
"204533","2","July","Spanish","2","18","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","9","1","2","2","1","3","1","1","2","3","2","2","2","2","6","2","1","1","2","2","3","1","1",21,"Employed",3
"204533","2","July","Spanish","2","18","1","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","9","1","2","2","1","3","1","1","2","3","2","2","2","2","6","2","1","1","2","2","3","1","1",21,"Employed",3
"204537","2","June","English","3","47","2","Male","3","3","1","2","1","1","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","3","2","2","2","2","6","1","2","3","2","9","3","2","2",35,"Employed",3
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204541","2","June","Spanish","4","53","1","Female","2","3","1","1","1","1","9","1","1","1","2","2","2","2","2","2","9","9","3","1","1","2","3","9","2","2","4","1","4","1","1","2","9","1","1","4",40,"Unemployed",2
"204544","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","9","2","1","1","2","1","2","2","2","2","6","3","2","1","2","1","2","2","1",20,"Unemployed",7
"204544","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","9","2","1","1","2","1","2","2","2","2","6","3","2","1","2","1","2","2","1",20,"Unemployed",7
"204544","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","9","2","1","1","2","1","2","2","2","2","6","3","2","1","2","1","2","2","1",20,"Unemployed",7
"204544","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","9","2","1","1","2","1","2","2","2","2","6","3","2","1","2","1","2","2","1",20,"Unemployed",7
"204544","2","June","English","4"," 6","2","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","1","9","2","2","9","2","1","1","2","1","2","2","2","2","6","3","2","1","2","1","2","2","1",20,"Unemployed",7
"204545","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","2","1","1","1","3","9","1","3","1","2","2","1","3","1","2","2","4","6","3","2","1","2","2","2","1","2",18,"Employed",4
"204545","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","2","1","1","1","3","9","1","3","1","2","2","1","3","1","2","2","4","6","3","2","1","2","2","2","1","2",18,"Employed",4
"204545","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","2","1","1","1","3","9","1","3","1","2","2","1","3","1","2","2","4","6","3","2","1","2","2","2","1","2",18,"Employed",4
"204548","2","June","English","2","29","1","Female","2","3","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","3","1","2","2","3","1","2","2","2","1","2","1","2","1","2","3","2","1",47,"Employed",7
"204548","2","June","English","2","29","1","Female","2","3","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","3","1","2","2","3","1","2","2","2","1","2","1","2","1","2","3","2","1",47,"Employed",7
"204548","2","June","English","2","29","1","Female","2","3","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","3","1","2","2","3","1","2","2","2","1","2","1","2","1","2","3","2","1",47,"Employed",7
"204551","2","July","English","3","48","1","Female","2","3","1","2","2","1","1","1","1","2","2","2","1","3","1","1","3","1","3","2","2","2","3","2","2","2","3","1","2","1","3","2","9","9","2","1",37,"Employed",7
"204551","2","July","English","3","48","1","Female","2","3","1","2","2","1","1","1","1","2","2","2","1","3","1","1","3","1","3","2","2","2","3","2","2","2","3","1","2","1","3","2","9","9","2","1",37,"Employed",7
"204551","2","July","English","3","48","1","Female","2","3","1","2","2","1","1","1","1","2","2","2","1","3","1","1","3","1","3","2","2","2","3","2","2","2","3","1","2","1","3","2","9","9","2","1",37,"Employed",7
"204556","2","June","English","4","53","2","Male","1","3","1","1","1","1","1","1","1","1","2","9","1","2","2","2","2","9","2","1","2","2","3","1","2","2","3","1","3","1","2","2","1","1","2","1",42,"Employed",6
"204556","2","June","English","4","53","2","Male","1","3","1","1","1","1","1","1","1","1","2","9","1","2","2","2","2","9","2","1","2","2","3","1","2","2","3","1","3","1","2","2","1","1","2","1",42,"Employed",6
"204560","2","July","English","3","51","1","Male","2","2","1","2","1","1","1","1","2","1","1","1","1","1","3","2","1","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",33,"Employed",8
"204560","2","July","English","3","51","1","Male","2","2","1","2","1","1","1","1","2","1","1","1","1","1","3","2","1","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",33,"Employed",8
"204560","2","July","English","3","51","1","Male","2","2","1","2","1","1","1","1","2","1","1","1","1","1","3","2","1","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",33,"Employed",8
"204560","2","July","English","3","51","1","Male","2","2","1","2","1","1","1","1","2","1","1","1","1","1","3","2","1","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",33,"Employed",8
"204560","2","July","English","3","51","1","Male","2","2","1","2","1","1","1","1","2","1","1","1","1","1","3","2","1","2","2","1","2","2","3","2","2","2","3","1","2","1","1","2","1","2","2","1",33,"Employed",8
"204563","2","July","English","3","12","1","Male","2","4","1","4","2","1","1","1","2","1","2","1","2","9","9","9","9","9","9","2","1","2","3","2","2","2","1","1","2","1","3","1","2","1","2","2",54,"Unemployed",1
"204563","2","July","English","3","12","1","Male","2","4","1","4","2","1","1","1","2","1","2","1","2","9","9","9","9","9","9","2","1","2","3","2","2","2","1","1","2","1","3","1","2","1","2","2",54,"Unemployed",1
"204565","2","July","English","3","10","2","Female","1","9","1","5","1","1","2","1","2","1","2","1","1","1","2","9","9","9","3","1","1","2","3","2","2","2","9","1","1","2","1","2","2","9","2","2",52,"Unemployed",3
"204565","2","July","English","3","10","2","Female","1","9","1","5","1","1","2","1","2","1","2","1","1","1","2","9","9","9","3","1","1","2","3","2","2","2","9","1","1","2","1","2","2","9","2","2",52,"Unemployed",3
"204565","2","July","English","3","10","2","Female","1","9","1","5","1","1","2","1","2","1","2","1","1","1","2","9","9","9","3","1","1","2","3","2","2","2","9","1","1","2","1","2","2","9","2","2",52,"Unemployed",3
"204565","2","July","English","3","10","2","Female","1","9","1","5","1","1","2","1","2","1","2","1","1","1","2","9","9","9","3","1","1","2","3","2","2","2","9","1","1","2","1","2","2","9","2","2",52,"Unemployed",3
"204567","2","July","English","1","36","1","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","2","2","3","2","3","9","1","2","2","3","2","2","2","2","1","2","2","1","2","1","2","2","1",25,"Employed",6
"204567","2","July","English","1","36","1","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","2","2","3","2","3","9","1","2","2","3","2","2","2","2","1","2","2","1","2","1","2","2","1",25,"Employed",6
"204567","2","July","English","1","36","1","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","2","2","3","2","3","9","1","2","2","3","2","2","2","2","1","2","2","1","2","1","2","2","1",25,"Employed",6
"204567","2","July","English","1","36","1","Male","1","2","1","2","1","1","1","1","1","1","2","1","1","2","2","3","2","3","9","1","2","2","3","2","2","2","2","1","2","2","1","2","1","2","2","1",25,"Employed",6
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204569","2","July","English","1","34","1","Male","3","4","2","6","1","1","1","1","2","1","2","9","1","3","3","1","1","2","1","1","2","2","3","1","2","2","4","1","2","1","1","2","2","2","2","2",41,"Unemployed",10
"204572","2","July","English","2","26","2","Female","1","2","1","1","2","1","1","1","1","2","1","1","1","1","1","2","2","3","2","1","2","2","3","2","2","2","2","6","1","2","1","2","1","1","2","1",55,"Employed",5
"204572","2","July","English","2","26","2","Female","1","2","1","1","2","1","1","1","1","2","1","1","1","1","1","2","2","3","2","1","2","2","3","2","2","2","2","6","1","2","1","2","1","1","2","1",55,"Employed",5
"204572","2","July","English","2","26","2","Female","1","2","1","1","2","1","1","1","1","2","1","1","1","1","1","2","2","3","2","1","2","2","3","2","2","2","2","6","1","2","1","2","1","1","2","1",55,"Employed",5
"204573","2","July","English","1","36","2","Male","1","3","1","4","1","1","1","1","1","1","2","2","2","1","1","9","3","1","2","1","1","2","2","1","1","2","2","6","1","1","1","2","9","1","1","4",27,"Unemployed",2
"204573","2","July","English","1","36","2","Male","1","3","1","4","1","1","1","1","1","1","2","2","2","1","1","9","3","1","2","1","1","2","2","1","1","2","2","6","1","1","1","2","9","1","1","4",27,"Unemployed",2
"204576","2","July","English","3","12","1","Female","2","3","1","2","1","1","1","1","1","1","2","2","2","2","1","2","3","2","9","1","1","2","3","2","2","2","2","1","2","2","2","2","1","1","2","1",64,"Employed",5
"204577","2","July","English","1","36","1","Female","2","2","1","2","1","1","1","2","1","1","2","1","2","2","1","9","2","2","2","1","2","2","3","2","2","2","3","1","2","2","3","2","1","2","2","1",30,"Employed",6
"204577","2","July","English","1","36","1","Female","2","2","1","2","1","1","1","2","1","1","2","1","2","2","1","9","2","2","2","1","2","2","3","2","2","2","3","1","2","2","3","2","1","2","2","1",30,"Employed",6
"204577","2","July","English","1","36","1","Female","2","2","1","2","1","1","1","2","1","1","2","1","2","2","1","9","2","2","2","1","2","2","3","2","2","2","3","1","2","2","3","2","1","2","2","1",30,"Employed",6
"204586","2","July","English","3","13","1","Male","2","3","1","2","1","1","1","2","1","1","2","9","2","1","2","3","1","2","2","2","2","2","3","1","2","2","1","1","2","1","1","2","1","1","2","2",30,"Employed",2
"204586","2","July","English","3","13","1","Male","2","3","1","2","1","1","1","2","1","1","2","9","2","1","2","3","1","2","2","2","2","2","3","1","2","2","1","1","2","1","1","2","1","1","2","2",30,"Employed",2
"204586","2","July","English","3","13","1","Male","2","3","1","2","1","1","1","2","1","1","2","9","2","1","2","3","1","2","2","2","2","2","3","1","2","2","1","1","2","1","1","2","1","1","2","2",30,"Employed",2
"204586","2","July","English","3","13","1","Male","2","3","1","2","1","1","1","2","1","1","2","9","2","1","2","3","1","2","2","2","2","2","3","1","2","2","1","1","2","1","1","2","1","1","2","2",30,"Employed",2
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204588","2","July","English","2","26","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","1","1","3","3","2","9","1","2","2","2","3","2","2","2","2","2","2","1","1","1","2","2","2","4",25,"Unemployed",3
"204610","2","July","English","1","34","2","Male","1","4","1","1","1","1","1","1","1","1","1","1","2","2","2","9","2","9","3","2","1","2","3","2","2","2","3","1","6","1","3","2","1","1","2","1",63,"Employed",10
"204610","2","July","English","1","34","2","Male","1","4","1","1","1","1","1","1","1","1","1","1","2","2","2","9","2","9","3","2","1","2","3","2","2","2","3","1","6","1","3","2","1","1","2","1",63,"Employed",10
"204611","2","July","English","2","26","2","Male","1","4","1","2","1","1","2","2","1","2","1","1","1","1","2","3","2","3","9","1","2","2","3","2","2","2","2","6","2","2","1","2","1","1","2","1",49,"Employed",6
"204611","2","July","English","2","26","2","Male","1","4","1","2","1","1","2","2","1","2","1","1","1","1","2","3","2","3","9","1","2","2","3","2","2","2","2","6","2","2","1","2","1","1","2","1",49,"Employed",6
"204611","2","July","English","2","26","2","Male","1","4","1","2","1","1","2","2","1","2","1","1","1","1","2","3","2","3","9","1","2","2","3","2","2","2","2","6","2","2","1","2","1","1","2","1",49,"Employed",6
"204611","2","July","English","2","26","2","Male","1","4","1","2","1","1","2","2","1","2","1","1","1","1","2","3","2","3","9","1","2","2","3","2","2","2","2","6","2","2","1","2","1","1","2","1",49,"Employed",6
"204611","2","July","English","2","26","2","Male","1","4","1","2","1","1","2","2","1","2","1","1","1","1","2","3","2","3","9","1","2","2","3","2","2","2","2","6","2","2","1","2","1","1","2","1",49,"Employed",6
"204615","2","July","English","3","12","2","Male","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","9","3","2","1","2","2","3","1","2","2","2","1","2","2","2","2","1","2","2","1",50,"Employed",9
"204615","2","July","English","3","12","2","Male","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","9","3","2","1","2","2","3","1","2","2","2","1","2","2","2","2","1","2","2","1",50,"Employed",9
"204628","2","July","English","2","18","1","Female","2","3","1","2","1","1","1","1","1","1","2","1","2","3","3","1","9","2","2","1","2","2","3","1","2","2","3","1","2","2","2","2","2","1","2","1",51,"Employed",6
"204628","2","July","English","2","18","1","Female","2","3","1","2","1","1","1","1","1","1","2","1","2","3","3","1","9","2","2","1","2","2","3","1","2","2","3","1","2","2","2","2","2","1","2","1",51,"Employed",6
"204628","2","July","English","2","18","1","Female","2","3","1","2","1","1","1","1","1","1","2","1","2","3","3","1","9","2","2","1","2","2","3","1","2","2","3","1","2","2","2","2","2","1","2","1",51,"Employed",6
"204633","2","July","English","2","20","1","Male","1","2","1","2","1","1","1","1","1","1","1","1","2","9","1","9","3","9","3","1","1","2","3","2","2","2","2","1","2","2","1","2","2","2","2","1",70,"Employed",7
"204633","2","July","English","2","20","1","Male","1","2","1","2","1","1","1","1","1","1","1","1","2","9","1","9","3","9","3","1","1","2","3","2","2","2","2","1","2","2","1","2","2","2","2","1",70,"Employed",7
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
